Scenario - ProgCode3_Eyetracking
Logfile written - 12/06/2017 09:13:31

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

p01	14	Pulse	30	11639079	80786	0
p01	14	Pulse	30	11659079	100785	0
p01	14	Pulse	30	11679078	120785	0
p01	14	Pulse	30	11699078	140785	0
p01	14	Pulse	30	11719078	160785	0
p01	14	Pulse	30	11739078	180785	0
p01	14	Pulse	30	11759077	200784	0
p01	15	Picture	reverseWordTD_U	11761053	0	1	300057	1	0	next	other	0
p01	15	Pulse	30	11779077	18025	0
p01	15	Pulse	30	11799077	38024	0
p01	15	Pulse	30	11819077	58024	0
p01	15	Pulse	30	11839076	78024	0
p01	15	Pulse	30	11859076	98024	0
p01	15	Pulse	30	11879076	118023	0
p01	15	Pulse	30	11899076	138023	0
p01	15	Response	1	11904175	143123	1
p01	15	Pulse	30	11919075	158023	0
p01	15	Pulse	30	11939076	178023	0
p01	15	Pulse	30	11959075	198023	0
p01	15	Pulse	30	11979075	218022	0
p01	15	Pulse	30	11999075	238022	0
p01	15	Pulse	30	12019074	258022	0
p01	15	Pulse	30	12039074	278021	0
p01	15	Pulse	30	12059074	298021	0
p01	16	Picture	LastResponseCondition	12061110	0	1	20159	1	0	next	other	0
p01	16	Pulse	30	12079074	17964	0
p01	17	Picture	D2_3	12081269	0	1	150112	1	0	150000	other	0
p01	17	Pulse	30	12099073	17804	0
p01	17	Response	2	12100733	19464	1
p01	17	Response	2	12106463	25194	1
p01	17	Response	1	12111723	30454	1
p01	17	Response	1	12117863	36594	1
p01	17	Pulse	30	12119073	37804	0
p01	17	Response	2	12122513	41244	1
p01	17	Response	2	12128613	47344	1
p01	17	Response	2	12132913	51643	1
p01	17	Response	2	12137903	56634	1
p01	17	Pulse	30	12139073	57804	0
p01	17	Response	2	12144943	63674	1
p01	17	Response	2	12149653	68383	1
p01	17	Pulse	30	12159073	77803	0
p01	17	Response	2	12163122	81853	1
p01	17	Response	2	12167352	86083	1
p01	17	Response	2	12171642	90373	1
p01	17	Response	1	12176102	94833	1
p01	17	Pulse	30	12179072	97803	0
p01	17	Response	2	12180142	98873	1
p01	17	Response	2	12187072	105803	1
p01	17	Response	1	12189352	108083	1
p01	17	Response	1	12194272	113003	1
p01	17	Pulse	30	12199072	117803	0
p01	17	Response	2	12199692	118423	1
p01	17	Response	2	12205662	124393	1
p01	17	Response	2	12212822	131553	1
p01	17	Pulse	30	12219072	137802	0
p01	18	Picture	RestCondition	12231548	0	1	200094	1	0	next	other	0
p01	18	Pulse	30	12239072	7524	0
p01	18	Pulse	30	12259071	27523	0
p01	18	Pulse	30	12279072	47524	0
p01	18	Pulse	30	12299071	67523	0
p01	18	Pulse	30	12319071	87523	0
p01	18	Pulse	30	12339070	107523	0
p01	18	Pulse	30	12359070	127522	0
p01	18	Pulse	30	12379070	147522	0
p01	18	Pulse	30	12399070	167522	0
p01	18	Pulse	30	12419069	187522	0
p01	19	Picture	bubbleSortSY	12434307	0	1	300057	1	0	next	other	0
p01	19	Pulse	30	12439069	4762	0
p01	19	Pulse	30	12459069	24762	0
p01	19	Pulse	30	12479069	44761	0
p01	19	Pulse	30	12499069	64761	0
p01	19	Pulse	30	12519068	84761	0
p01	19	Pulse	30	12539068	104761	0
p01	19	Response	1	12555098	120790	1
p01	19	Pulse	30	12559068	124760	0
p01	19	Pulse	30	12579068	144760	0
p01	19	Pulse	30	12599067	164760	0
p01	19	Pulse	30	12619067	184760	0
p01	19	Response	1	12621677	187370	1
p01	19	Pulse	30	12639067	204759	0
p01	19	Pulse	30	12659067	224759	0
p01	19	Response	1	12666176	231869	1
p01	19	Pulse	30	12679066	244759	0
p01	19	Pulse	30	12699066	264759	0
p01	19	Pulse	30	12719066	284759	0
p01	20	Picture	LastResponseCondition	12734365	0	1	20159	1	0	next	other	0
p01	20	Pulse	30	12739066	4701	0
p01	21	Picture	D2_4	12754524	0	1	150112	1	0	150000	other	0
p01	21	Pulse	30	12759065	4541	0
p01	21	Response	2	12770045	15521	1
p01	21	Response	2	12776655	22131	1
p01	21	Pulse	30	12779065	24541	0
p01	21	Response	2	12783365	28841	1
p01	21	Response	1	12789475	34951	1
p01	21	Response	2	12795735	41211	1
p01	21	Pulse	30	12799065	44541	0
p01	21	Response	2	12805514	50991	1
p01	21	Response	2	12811104	56580	1
p01	21	Pulse	30	12819064	64540	0
p01	21	Response	2	12819294	64770	1
p01	21	Response	2	12825164	70640	1
p01	21	Response	2	12829434	74910	1
p01	21	Response	2	12836374	81850	1
p01	21	Pulse	30	12839064	84540	0
p01	21	Response	2	12841484	86960	1
p01	21	Response	2	12846254	91730	1
p01	21	Response	2	12851444	96920	1
p01	21	Response	1	12857324	102800	1
p01	21	Pulse	30	12859064	104540	0
p01	21	Response	1	12863894	109370	1
p01	21	Response	2	12872124	117600	1
p01	21	Pulse	30	12879064	124540	0
p01	21	Response	2	12885654	131130	1
p01	21	Response	2	12889824	135300	1
p01	21	Response	2	12893964	139440	1
p01	21	Pulse	30	12899064	144540	0
p01	22	Picture	RestCondition	12904636	0	1	200094	1	0	next	other	0
p01	22	Pulse	30	12919064	14428	0
p01	22	Pulse	30	12939063	34428	0
p01	22	Pulse	30	12959063	54427	0
p01	22	Pulse	30	12979063	74427	0
p01	22	Pulse	30	12999062	94427	0
p01	22	Pulse	30	13019062	114426	0
p01	22	Pulse	30	13039062	134426	0
p01	22	Pulse	30	13059062	154426	0
p01	22	Pulse	30	13079062	174426	0
p01	22	Pulse	30	13099061	194425	0
p01	23	Picture	powerTD_B	13107395	0	1	300057	1	0	next	other	0
p01	23	Pulse	30	13119061	11666	0
p01	23	Pulse	30	13139061	31665	0
p01	23	Pulse	30	13159060	51665	0
p01	23	Pulse	30	13179060	71665	0
p01	23	Pulse	30	13199060	91665	0
p01	23	Pulse	30	13219060	111665	0
p01	23	Pulse	30	13239060	131664	0
p01	23	Response	1	13240549	133154	1
p01	23	Pulse	30	13259059	151664	0
p01	23	Pulse	30	13279059	171664	0
p01	23	Pulse	30	13299059	191663	0
p01	23	Pulse	30	13319059	211663	0
p01	23	Pulse	30	13339058	231663	0
p01	23	Pulse	30	13359058	251663	0
p01	23	Pulse	30	13379058	271662	0
p01	23	Pulse	30	13399058	291662	0
p01	24	Picture	LastResponseCondition	13407453	0	1	20159	1	0	next	other	0
p01	24	Pulse	30	13419057	11605	0
p01	25	Picture	D2_5	13427612	0	1	150112	1	0	150000	other	0
p01	25	Pulse	30	13439057	11445	0
p01	25	Response	2	13443937	16325	1
p01	25	Response	2	13448787	21175	1
p01	25	Response	2	13453577	25965	1
p01	25	Response	2	13458707	31095	1
p01	25	Pulse	30	13459057	31445	0
p01	25	Response	1	13464877	37265	1
p01	25	Response	2	13476087	48474	1
p01	25	Pulse	30	13479056	51444	0
p01	25	Response	2	13480326	52714	1
p01	25	Response	2	13485446	57834	1
p01	25	Response	2	13489566	61954	1
p01	25	Response	2	13493776	66164	1
p01	25	Pulse	30	13499056	71444	0
p01	25	Response	2	13501806	74194	1
p01	25	Response	2	13506236	78624	1
p01	25	Response	2	13512146	84534	1
p01	25	Pulse	30	13519056	91444	0
p01	25	Response	2	13519486	91874	1
p01	25	Response	2	13523966	96354	1
p01	25	Response	1	13530736	103124	1
p01	25	Response	1	13537786	110174	1
p01	25	Pulse	30	13539056	111444	0
p01	25	Response	2	13545656	118044	1
p01	25	Response	1	13552596	124983	1
p01	25	Response	2	13558675	131063	1
p01	25	Pulse	30	13559056	131444	0
p01	26	Picture	RestCondition	13577724	0	1	200094	1	0	next	other	0
p01	26	Pulse	30	13579055	1331	0
p01	26	Pulse	30	13599055	21331	0
p01	26	Pulse	30	13619055	41331	0
p01	26	Pulse	30	13639055	61331	0
p01	26	Pulse	30	13659054	81330	0
p01	26	Pulse	30	13679054	101330	0
p01	26	Pulse	30	13699054	121330	0
p01	26	Pulse	30	13719054	141330	0
p01	26	Pulse	30	13739054	161330	0
p01	26	Pulse	30	13759053	181329	0
p01	26	Pulse	30	13778953	201229	100
p01	27	Picture	Factorial	13780483	0	1	300057	1	0	next	other	0
p01	27	Pulse	30	13799053	18569	0
p01	27	Pulse	30	13819053	38569	0
p01	27	Pulse	30	13839052	58569	0
p01	27	Pulse	30	13859052	78569	0
p01	27	Pulse	30	13879052	98568	0
p01	27	Pulse	30	13899052	118568	0
p01	27	Pulse	30	13919051	138568	0
p01	27	Pulse	30	13939051	158568	1
p01	27	Response	1	13948371	167887	1
p01	27	Pulse	30	13959051	178568	0
p01	27	Pulse	30	13979051	198567	0
p01	27	Pulse	30	13999050	218567	0
p01	27	Pulse	30	14019050	238567	0
p01	27	Pulse	30	14039050	258567	0
p01	27	Pulse	30	14059050	278566	0
p01	27	Pulse	30	14079049	298566	0
p01	28	Picture	LastResponseCondition	14080541	0	1	20159	1	0	next	other	0
p01	28	Pulse	30	14099049	18509	0
p01	29	Picture	D2_6	14100700	0	1	150112	1	0	150000	other	0
p01	29	Response	1	14114139	13439	1
p01	29	Pulse	30	14119049	18349	0
p01	29	Response	2	14121379	20679	1
p01	29	Response	1	14127039	26338	1
p01	29	Response	1	14132499	31799	1
p01	29	Response	2	14137298	36598	1
p01	29	Pulse	30	14139048	38348	0
p01	29	Response	1	14144278	43578	1
p01	29	Response	2	14153718	53018	1
p01	29	Response	1	14158978	58278	1
p01	29	Pulse	30	14159048	58348	0
p01	29	Response	2	14165288	64588	1
p01	29	Response	1	14172138	71438	1
p01	29	Pulse	30	14179048	78348	0
p01	29	Response	2	14180058	79358	1
p01	29	Response	2	14187378	86678	1
p01	29	Response	1	14193188	92488	1
p01	29	Pulse	30	14199048	98348	0
p01	29	Response	2	14199148	98448	1
p01	29	Response	1	14205638	104938	1
p01	29	Response	2	14211238	110537	1
p01	29	Response	2	14216948	116248	1
p01	29	Pulse	30	14219048	118348	0
p01	29	Response	1	14223057	122357	1
p01	29	Response	2	14232058	131357	1
p01	29	Pulse	30	14239047	138347	0
p01	29	Response	1	14239757	139057	1
p01	30	Picture	RestCondition	14250812	0	1	200094	1	0	next	other	0
p01	30	Pulse	30	14259047	8235	0
p01	30	Pulse	30	14279047	28235	0
p01	30	Pulse	30	14299047	48235	0
p01	30	Pulse	30	14319047	68234	0
p01	30	Pulse	30	14339046	88234	0
p01	30	Pulse	30	14359046	108234	0
p01	30	Pulse	30	14379046	128234	0
p01	30	Pulse	30	14399046	148234	0
p01	30	Pulse	30	14419045	168233	0
